,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Price Average,0.98,1.69,1.52,1.24,0.76,0.64,0.45,0.36,,,0.60,0.55,0.51,0.44,0.45,0.41,0.39,0.38,0.37,0.32
Earnings per Share,0.018,0.079,0.15,0.059,0.020,0.004,-0.008,-0.026,,,-0.003,0.002,0.000,0.003,-0.006,-0.017,-0.005,0.000,0.002,0.009
Revenue per Share,1.49,1.28,1.24,1.04,0.92,0.84,0.85,0.87,,,0.20,0.23,0.21,0.23,0.20,0.23,0.22,0.23,0.22,0.25
Dividend per Share,,,0.021,0.001,0.023,0.022,,0.010,,,,,,,,,0.010,,,
Capital Expenditures per Share,0.036,0.080,0.082,0.14,0.10,0.11,0.056,0.036,,,0.014,0.010,0.014,0.005,0.008,0.010,0.013,0.015,0.010,0.007
Book Value per Share,0.17,0.34,0.50,0.52,0.53,0.50,0.48,0.45,,,0.47,0.48,0.48,0.48,0.47,0.46,0.45,0.45,0.44,0.45
Price to Earnings Ratio,28.2,26.3,7.53,27.5,40.3,152.9,,,,,,,,246.1,,,,,,47.9
Price to Book Value Ratio,2.90,5.57,2.06,2.32,1.63,1.26,0.92,0.82,,,1.14,1.09,0.92,0.84,0.95,0.72,0.82,0.86,0.74,0.64
EV to EBITDA,7.29,7.46,6.67,13.1,10.6,14.1,11.5,12.0,,,13.1,11.6,11.5,9.48,9.35,11.3,12.0,11.6,10.9,7.27
Dividend Payout Ratio,,,13.5%,0.8%,117.4%,494.8%,,-39.2%,,,,,,,,,-39.2%,,,
Common Shares Outstanding,"1,514","1,777","2,109","2,553","2,620","2,769","2,768","2,768",,,"2,768","2,768","2,768","2,768","2,768","2,768","2,768","2,768","2,768","2,768"
Total Revenue,"2,253","2,273","2,610","2,645","2,412","2,326","2,357","2,420",,,542.2,633.1,592.1,626.4,551.5,625.5,616.3,635.6,618.7,692.5
"Cost of Revenue, Total","1,935","1,901","2,176","2,256","2,125","2,087","2,160","2,219",,,494.9,576.8,546.1,566.4,507.6,581.5,563.3,574.6,553.9,592.6
Gross Profit,318.5,372.1,434.7,389.0,286.7,239.2,196.7,200.9,,,47.4,56.4,45.9,60.0,43.9,44.0,53.0,61.0,64.7,100.0
"Selling/General/Administrative Expenses, Total",197.8,159.8,166.3,175.4,188.9,189.3,175.9,211.8,,,45.8,43.2,42.4,42.8,54.2,52.5,62.3,46.1,50.8,55.4
Operating Income,120.7,212.3,268.4,213.6,97.8,49.9,20.8,-10.9,,,1.58,13.2,3.53,17.2,-10.3,-8.49,-9.26,15.0,13.9,44.6
Net Income,35.3,192.8,392.8,158.4,53.7,11.8,-22.5,-70.6,,,-8.78,5.48,0.18,7.96,-17.3,-46.9,-14.4,0.54,5.11,26.1
EBITDA,269.5,331.0,376.0,329.7,240.3,204.3,186.7,149.1,,,44.1,55.3,43.1,58.1,31.9,30.4,28.7,56.2,52.6,83.7
Gross Profit Margin,14.1%,16.4%,16.7%,14.7%,11.9%,10.3%,8.3%,8.3%,,,8.7%,8.9%,7.8%,9.6%,8.0%,7.0%,8.6%,9.6%,10.5%,14.4%
Operating Margin,5.4%,9.3%,10.3%,8.1%,4.1%,2.1%,0.9%,-0.4%,,,0.3%,2.1%,0.6%,2.7%,-1.9%,-1.4%,-1.5%,2.4%,2.3%,6.4%
Net Profit Margin,1.6%,8.5%,15.0%,6.0%,2.2%,0.5%,-1.0%,-2.9%,,,-1.6%,0.9%,0.0%,1.3%,-3.1%,-7.5%,-2.3%,0.1%,0.8%,3.8%
Return on Assets,1.5%,8.2%,16.1%,6.4%,2.0%,0.4%,-0.8%,-2.4%,,,-0.8%,-0.8%,-0.8%,0.2%,-0.1%,-1.8%,-2.4%,-2.6%,-1.9%,0.6%
Return on Equity,14.0%,32.1%,37.0%,11.9%,3.8%,0.9%,-1.7%,-5.6%,,,-0.7%,0.4%,0.0%,0.6%,-1.3%,-3.7%,-1.1%,0.0%,0.4%,2.1%
Return on Total Capital,5.0%,23.0%,30.3%,10.7%,3.6%,0.6%,-1.4%,-4.5%,,,-1.5%,-1.5%,-1.4%,0.3%,-0.2%,-3.4%,-4.5%,-5.0%,-3.4%,1.1%
SG&A to Sale,8.8%,7.0%,6.4%,6.6%,7.8%,8.1%,7.5%,8.8%,,,8.4%,6.8%,7.2%,6.8%,9.8%,8.4%,10.1%,7.2%,8.2%,8.0%
Depreciation & Amortisation,148.8,118.8,107.5,116.1,142.5,154.4,165.9,160.0,,,42.5,42.1,39.6,40.9,42.2,38.9,37.9,41.2,38.7,39.1
Tax Rate,0.2%,26.2%,21.4%,21.7%,32.4%,102.2%,-22.9%,1293.7%,,,-15.7%,63.8%,-55.1%,19.2%,11.7%,229.8%,-5.1%,77.0%,-59.7%,16.4%
Current Ratio,0.44,0.50,0.90,0.98,0.86,1.00,0.76,0.94,,,0.77,0.76,0.76,0.78,0.88,0.97,0.94,0.92,1.02,1.03
Quick Ratio,0.19,0.24,0.42,0.52,0.49,0.51,0.38,0.52,,,0.37,0.39,0.38,0.41,0.41,0.56,0.52,0.52,0.60,0.60
Days Inventory Outstanding,47.5,49.9,44.6,41.6,46.3,50.7,54.8,55.8,,,59.7,57.3,56.9,55.9,55.6,57.9,56.7,55.7,54.3,54.3
Days Sale Outstanding,42.6,58.7,50.7,54.8,63.3,59.7,64.8,86.3,,,61.5,69.0,64.8,69.6,71.0,96.7,86.3,93.3,93.9,91.6
Days Payable Outstanding,116.2,104.8,83.7,67.1,60.8,56.6,62.5,67.6,,,67.0,68.0,70.8,70.4,70.7,72.7,69.6,67.5,68.0,70.4
Cash Conversion Cycle,-4.21,-4.69,20.3,32.9,51.9,58.0,45.7,65.5,,,57.8,51.2,52.6,53.0,54.7,68.5,82.8,76.3,79.7,73.1
Debt to Asset Ratio,0.87,0.75,0.53,0.42,0.43,0.47,0.51,0.53,,,0.51,0.51,0.51,0.51,0.52,0.54,0.53,0.54,0.54,0.53
Debt to Equity Ratio,7.61,3.14,1.18,0.83,0.86,1.00,1.15,1.23,,,1.16,1.17,1.15,1.14,1.21,1.31,1.23,1.29,1.31,1.26
Interest Coverage Ratio,1.31,3.06,4.92,8.58,3.44,1.49,0.54,,,,0.16,1.28,0.35,1.71,,,,1.52,1.33,4.48
Cash and Short Term Investments,20.6,73.8,125.7,103.4,101.5,52.3,36.7,38.1,,,46.1,41.2,36.7,34.2,64.6,80.3,38.1,57.5,48.1,40.8
"Total Receivables, Net",262.8,365.3,362.6,397.1,418.6,380.4,418.6,571.9,,,383.8,440.3,418.6,456.4,467.3,634.7,571.9,620.9,642.4,643.5
Total Inventory,237.3,282.2,250.1,263.9,275.7,304.0,344.4,334.3,,,340.1,329.6,344.4,325.2,343.9,354.6,334.3,344.9,331.1,349.1
Total Current Assets,597.8,781.0,825.0,839.1,854.4,790.4,872.4,"1,047",,,831.3,881.6,872.4,897.4,"1,108","1,158","1,047","1,113","1,103","1,112"
"Property/Plant/Equipment, Total - Net","1,521","1,555","1,424","1,612","1,707","1,932","1,902","1,682",,,"1,921","1,904","1,902","1,874","1,715","1,693","1,682","1,687","1,677","1,665"
Total Assets,"2,200","2,523","2,355","2,617","2,770","2,936","2,976","2,935",,,"2,968","2,999","2,976","2,976","3,028","3,065","2,935","3,006","2,978","2,974"
Accounts Payable,544.8,546.8,450.8,379.0,329.0,318.3,422.2,399.3,,,378.0,415.8,422.2,420.2,430.6,446.4,399.3,424.9,421.6,459.6
Accrued Expenses,11.7,34.9,35.9,39.7,30.9,23.9,21.6,22.7,,,,,21.6,0.36,0.29,0.016,22.7,,,
Debt Due,741.8,854.2,319.5,305.5,548.1,323.2,614.9,520.2,,,550.8,628.8,614.9,615.6,690.5,568.9,520.2,593.6,471.7,433.2
Total Current Liabilities,"1,364","1,553",919.3,853.7,996.9,788.7,"1,155","1,111",,,"1,075","1,167","1,155","1,157","1,252","1,200","1,111","1,209","1,078","1,080"
Long Term Debt,458.9,237.9,236.3,150.2,102.8,498.2,256.3,334.0,,,333.8,265.8,256.3,247.9,224.7,361.8,334.0,306.2,421.7,386.2
Total Liabilities,"1,918","1,886","1,251","1,104","1,200","1,387","1,515","1,546",,,"1,511","1,535","1,515","1,509","1,580","1,662","1,546","1,616","1,611","1,577"
Common Stock,310.0,363.8,486.6,587.6,655.1,692.0,692.0,692.0,,,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0,692.0
Additional Paid-In Capital,274.1,274.1,274.1,274.1,274.1,274.1,274.1,274.1,,,274.1,274.1,274.1,274.1,274.1,274.1,274.1,274.1,274.1,274.1
Retained Earnings (Accumulated Deficit),-318.7,-23.1,314.2,437.7,434.5,386.0,303.0,238.0,,,297.1,302.7,303.0,311.1,295.7,249.9,238.0,238.5,214.3,240.4
Shareholders' Equity,251.9,601.3,"1,061","1,333","1,397","1,387","1,318","1,252",,,"1,306","1,317","1,318","1,326","1,310","1,264","1,252","1,253","1,228","1,254"
Cash from Operating Activities,221.4,246.5,243.6,188.9,131.8,214.4,176.6,83.6,,,68.0,33.9,54.6,46.6,15.9,-29.0,50.0,27.7,65.0,105.2
Cash from Investing Activities,-52.7,-47.9,103.7,-378.6,-333.6,-294.1,-115.6,-10.8,,,-23.5,-14.8,-25.3,-31.5,-54.9,50.9,24.7,-44.1,-39.3,-27.8
Cash from Financing Activities,-159.9,-146.1,-315.4,144.5,175.7,78.0,-70.6,-60.5,,,-48.6,-21.2,-33.9,-17.1,40.1,3.54,-87.1,35.7,-33.1,-84.4
Net Change in Cash,8.64,52.1,31.9,-45.3,-26.0,-1.68,-9.64,12.3,,,-4.07,-2.13,-4.59,-1.90,1.03,25.4,-12.3,19.3,-7.43,-6.93
Free Cashflows,166.8,105.2,70.9,-175.1,-133.4,-103.3,20.7,-15.1,,,30.6,5.02,15.5,32.9,-5.44,-57.1,14.6,-12.5,36.3,85.4
Free Cashflow per Share,0.11,0.059,0.034,-0.069,-0.051,-0.037,0.007,-0.005,,,0.011,0.002,0.006,0.012,-0.002,-0.021,0.005,-0.005,0.013,0.031
