,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Price Average,,,,,,10.9,12.0,9.18,,,,10.9,13.3,12.3,11.7,11.2,9.95,8.80,8.88,8.08
Earnings per Share,,,0.032,0.041,0.062,0.19,0.27,0.18,,,0.026,0.032,0.075,0.043,0.054,0.042,0.041,0.051,0.053,0.053
Revenue per Share,,,0.25,0.31,0.35,0.52,0.71,0.77,,,0.17,0.17,0.20,0.19,0.18,0.19,0.21,0.19,0.21,0.25
Dividend per Share,,,0.00,0.00,0.00,0.13,0.030,0.10,,,0.040,0.00,,,0.040,0.00,0.060,,0.060,0.00
Capital Expenditures per Share,,,0.006,0.020,0.008,0.017,0.031,0.055,,,0.012,0.007,0.003,0.027,0.024,0.003,0.001,0.002,0.002,0.002
Book Value per Share,,,0.13,0.19,0.29,0.47,1.54,1.65,,,0.39,0.53,1.54,1.58,1.60,1.61,1.65,1.71,1.72,1.71
Price to Earnings Ratio,,,,,,,48.3,53.8,,,,37.5,60.8,68.1,52.5,46.6,53.9,33.7,45.9,37.3
Price to Book Value Ratio,,,,,,,7.16,5.68,,,,16.5,7.16,6.58,7.31,5.77,5.68,4.63,4.78,4.49
EV to EBITDA,,,,,,0.00,53.4,30.7,,,0.00,0.00,53.4,50.8,36.9,36.6,30.7,24.9,27.6,23.3
Dividend Payout Ratio,,,0.0%,0.0%,0.0%,70.5%,11.2%,55.8%,,,13.2%,0.0%,,,19.6%,0.0%,33.5%,,32.2%,0.0%
Common Shares Outstanding,,,680.0,680.0,680.0,680.0,680.0,680.0,,,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0,680.0
Total Revenue,,,171.2,212.8,237.7,351.9,482.4,523.2,,,115.2,115.1,133.2,131.4,123.5,126.2,142.7,132.5,141.4,166.8
"Cost of Revenue, Total",,,126.4,143.6,155.6,215.1,290.0,285.5,,,75.8,73.3,65.3,75.0,70.0,72.9,68.2,73.4,74.0,90.6
Gross Profit,,,44.8,69.9,82.1,136.8,192.4,237.7,,,39.4,41.8,67.9,56.4,53.5,53.2,74.5,59.1,67.4,76.2
"Selling/General/Administrative Expenses, Total",,,19.3,28.2,43.9,63.2,82.8,80.4,,,18.4,20.7,21.2,23.2,12.8,22.7,21.9,20.9,27.2,35.6
Operating Income,,,25.5,42.5,38.1,73.6,109.7,157.3,,,20.9,21.1,46.7,33.3,40.7,30.6,52.6,38.2,40.2,40.6
Net Income,,,21.4,27.8,39.4,71.5,95.1,121.9,,,17.7,18.1,41.4,29.4,36.4,28.2,27.8,34.7,35.9,35.8
EBITDA,,,29.9,48.4,45.6,90.6,139.1,187.3,,,30.9,31.0,46.7,45.5,51.0,42.6,60.4,50.7,52.8,54.3
Gross Profit Margin,,,26.2%,32.8%,34.5%,38.9%,39.9%,45.4%,,,34.2%,36.3%,51.0%,42.9%,43.3%,42.2%,52.2%,44.6%,47.7%,45.7%
Operating Margin,,,14.9%,20.0%,16.0%,20.9%,22.7%,30.1%,,,18.2%,18.4%,35.1%,25.3%,32.9%,24.2%,36.9%,28.8%,28.4%,24.3%
Net Profit Margin,,,12.5%,13.1%,16.6%,20.3%,19.7%,23.3%,,,15.4%,15.7%,31.1%,22.4%,29.5%,22.4%,19.4%,26.1%,25.4%,21.5%
Return on Assets,,,12.2%,14.6%,13.8%,17.9%,12.0%,10.2%,,,36.4%,19.0%,11.5%,9.1%,10.5%,11.2%,10.0%,10.2%,9.9%,10.2%
Return on Equity,,,23.7%,22.0%,19.7%,22.3%,9.1%,10.9%,,,6.6%,5.0%,4.0%,2.7%,3.3%,2.6%,2.5%,3.0%,3.1%,3.1%
Return on Total Capital,,,20.6%,21.1%,19.6%,21.9%,9.1%,10.9%,,,31.8%,25.2%,9.1%,9.9%,11.5%,12.3%,10.8%,10.9%,10.8%,11.5%
SG&A to Sale,,,11.3%,13.3%,18.5%,18.0%,17.2%,15.4%,,,16.0%,17.9%,15.9%,17.6%,10.4%,18.0%,15.4%,15.8%,19.2%,21.4%
Depreciation & Amortisation,,,4.45,5.91,7.48,17.0,29.5,30.0,,,9.95,9.89,0.002,12.2,10.3,12.0,7.73,12.5,12.6,13.7
Tax Rate,,,-7.6%,6.7%,3.1%,4.9%,10.5%,12.7%,,,13.7%,9.4%,11.0%,11.2%,10.1%,7.2%,21.8%,8.0%,11.6%,12.3%
Current Ratio,,,1.05,1.24,1.42,2.14,10.8,8.26,,,1.19,2.22,10.8,11.3,7.63,7.55,8.26,7.48,3.41,3.07
Quick Ratio,,,0.91,0.87,0.42,1.49,9.60,6.73,,,0.70,1.16,9.60,10.0,6.33,6.55,6.73,5.71,1.56,1.39
Days Inventory Outstanding,,,0.00,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,,,9.92
Days Sale Outstanding,,,124.3,95.5,99.8,125.0,104.8,79.4,,,105.7,95.7,104.8,111.2,99.1,98.4,79.3,96.5,91.1,77.1
Days Payable Outstanding,,,25.0,14.1,12.8,12.7,9.33,7.87,,,1.55,3.45,7.18,6.93,3.92,3.47,3.86,3.27,4.34,5.31
Cash Conversion Cycle,,,101.2,92.2,73.7,86.3,88.3,84.2,,,50.7,94.6,88.6,104.1,100.8,96.1,84.3,88.2,86.6,89.3
Debt to Asset Ratio,,,0.49,0.38,0.45,0.26,0.097,0.087,,,0.44,0.27,0.097,0.092,0.099,0.095,0.087,0.091,0.094,0.13
Debt to Equity Ratio,,,0.94,0.62,0.83,0.35,0.11,0.095,,,0.79,0.38,0.11,0.10,0.11,0.11,0.095,0.100,0.10,0.14
Interest Coverage Ratio,,,12.9,21.8,11.6,17.6,136.4,248.0,,,101.1,92.7,267.1,231.2,274.9,167.1,330.5,278.9,349.5,401.6
Cash and Short Term Investments,,,4.51,20.1,151.4,46.3,741.7,518.1,,,75.4,102.0,741.7,734.3,512.8,485.9,518.1,484.7,147.9,193.3
"Total Receivables, Net",,,58.3,55.7,65.0,120.6,138.5,113.9,,,124.8,121.3,138.5,150.7,136.7,138.6,113.9,138.7,135.5,123.3
Total Inventory,,,,,,,,,,,,,,,,,,,,8.32
Total Current Assets,,,68.8,79.9,219.9,172.8,889.4,638.6,,,211.6,232.4,889.4,903.4,667.9,638.9,638.6,641.1,295.9,340.3
"Property/Plant/Equipment, Total - Net",,,9.77,18.5,16.7,34.1,32.0,51.2,,,39.7,40.2,32.0,44.1,60.6,56.5,51.2,46.6,41.9,44.4
Total Assets,,,175.9,204.6,366.0,433.6,"1,156","1,226",,,479.5,498.5,"1,156","1,184","1,207","1,211","1,226","1,277","1,289","1,335"
Accounts Payable,,,8.65,2.44,8.43,6.55,8.27,4.05,,,2.26,3.14,8.27,2.72,3.38,2.00,4.05,1.05,5.81,3.09
Accrued Expenses,,,16.9,15.3,18.2,31.0,32.1,32.0,,,27.7,33.1,32.1,22.3,28.6,34.9,32.0,23.2,25.2,39.1
Debt Due,,,24.5,29.6,109.6,8.87,5.84,5.88,,,13.3,14.4,5.84,4.89,5.95,6.00,5.88,4.77,3.55,2.31
Total Current Liabilities,,,65.7,64.7,155.0,80.8,82.5,77.3,,,177.2,104.8,82.5,80.2,87.5,84.7,77.3,85.7,86.8,110.8
Long Term Debt,,,13.5,5.14,0.69,5.48,4.88,3.88,,,7.31,6.10,4.88,3.66,6.77,5.24,3.88,3.51,3.23,2.94
Total Liabilities,,,85.4,78.3,166.0,111.1,111.7,106.3,,,209.9,136.6,111.7,108.4,119.1,115.2,106.3,115.8,121.3,168.7
Common Stock,,,50.0,53.4,60.1,110.0,340.0,340.0,,,110.0,250.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0,340.0
Additional Paid-In Capital,,,2.37,2.37,37.0,37.0,649.1,649.1,,,37.0,37.0,649.1,649.1,649.1,649.1,649.1,649.1,649.1,649.1
Retained Earnings (Accumulated Deficit),,,38.3,65.3,97.7,169.1,63.2,139.5,,,114.7,82.8,63.2,92.6,108.6,109.7,139.5,174.1,169.2,164.1
Shareholders' Equity,,,90.5,126.3,200.0,321.0,"1,044","1,120",,,266.5,361.9,"1,044","1,075","1,088","1,096","1,120","1,161","1,167","1,166"
Cash from Operating Activities,,,38.1,46.6,48.5,77.9,124.7,200.8,,,21.4,35.3,43.0,18.4,74.9,46.4,61.3,18.8,61.1,69.2
Cash from Investing Activities,,,-27.4,-27.3,-32.5,-120.0,-708.7,-123.1,,,-5.36,-8.57,-682.2,-24.2,-37.7,-42.9,-18.3,5.62,-28.7,-25.8
Cash from Financing Activities,,,-8.78,-1.14,115.6,-63.0,626.0,-54.2,,,-8.82,-0.12,625.5,-2.17,-21.8,-28.7,-1.48,-1.48,-42.3,-42.3
Net Change in Cash,,,1.88,16.6,131.6,-105.1,41.9,23.2,,,7.25,26.5,-13.8,-8.39,15.9,-25.9,41.6,22.7,-11.3,0.26
Free Cashflows,,,34.0,33.2,42.8,66.4,103.5,163.7,,,12.9,30.4,41.3,-0.058,58.8,44.4,60.5,17.5,59.7,67.6
Free Cashflow per Share,,,0.050,0.049,0.063,0.098,0.15,0.24,,,0.019,0.045,0.061,0.000,0.086,0.065,0.089,0.026,0.088,0.099
