Date,Open,High,Low,Close,Volume
2020-01-06,3.94,4.02,3.74,3.76,506720000
2020-01-03,3.96,3.96,3.88,3.92,149551200
2020-01-02,3.68,4.0,3.68,3.94,480402304
2019-12-30,3.7,3.72,3.66,3.68,48383900
2019-12-27,3.66,3.7,3.64,3.68,81295104
2019-12-26,3.68,3.7,3.62,3.64,89590200
2019-12-25,3.72,3.78,3.64,3.68,121096096
2019-12-24,3.7,3.78,3.68,3.72,224391104
2019-12-23,3.64,3.7,3.62,3.66,65358100
2019-12-20,3.6,3.72,3.58,3.66,256924400
2019-12-19,3.56,3.58,3.5,3.58,48224400
2019-12-18,3.52,3.58,3.52,3.56,96212400
2019-12-17,3.62,3.62,3.48,3.48,124304800
2019-12-16,3.62,3.64,3.56,3.6,72120896
2019-12-13,3.46,3.64,3.42,3.62,256262592
2019-12-12,3.38,3.4,3.34,3.38,84450400
2019-12-11,3.38,3.38,3.32,3.36,36986900
2019-12-09,3.4,3.44,3.34,3.38,32044300
2019-12-06,3.38,3.46,3.36,3.38,67302000
2019-12-04,3.34,3.4,3.3,3.36,79774704
2019-12-03,3.46,3.5,3.36,3.4,103286800
2019-12-02,3.48,3.5,3.44,3.48,46670600
2019-11-29,3.46,3.54,3.42,3.5,52416100
2019-11-28,3.52,3.54,3.46,3.48,42336700
2019-11-27,3.54,3.6,3.52,3.52,83338200
2019-11-26,3.56,3.6,3.5,3.5,233782800
2019-11-25,3.42,3.56,3.4,3.54,136370800
2019-11-22,3.24,3.4,3.24,3.36,104246400
2019-11-21,3.3,3.32,3.2,3.22,84552200
2019-11-20,3.36,3.38,3.28,3.3,58499800
2019-11-19,3.4,3.42,3.34,3.4,43207600
2019-11-18,3.38,3.46,3.38,3.4,76717000
2019-11-15,3.42,3.46,3.3,3.34,79648304
2019-11-14,3.56,3.58,3.4,3.44,74389200
2019-11-13,3.6,3.62,3.52,3.56,86719200
2019-11-12,3.62,3.68,3.58,3.62,63516500
2019-11-11,3.68,3.68,3.56,3.62,92712304
2019-11-08,3.64,3.72,3.62,3.68,115791104
2019-11-07,3.58,3.66,3.52,3.66,117398304
2019-11-06,3.46,3.64,3.42,3.58,213895008
2019-11-05,3.4,3.46,3.28,3.46,150655392
2019-11-04,3.38,3.46,3.36,3.42,61072100
2019-11-01,3.4,3.42,3.34,3.34,31815800
