Date,Open,High,Low,Close,Volume,Return
2009-12-30,12.43,12.64,12.36,12.36,547680,
2010-01-04,12.5,12.5,12.29,12.36,954100,0.0
2010-01-05,12.36,12.79,12.36,12.57,5486038,0.01699
2010-01-06,12.64,13.57,12.57,13.5,18960052,0.073986
2010-01-07,13.5,13.79,13.21,13.64,14519954,0.01037
2010-01-08,13.71,13.93,13.57,13.64,5784098,0.0
2010-01-11,13.64,14.29,13.57,14.29,15987994,0.047654
2010-01-12,14.29,14.43,14.07,14.21,5066178,-0.005598
2010-01-13,14.14,15.0,14.0,14.93,9464976,0.050669
2010-01-14,15.0,16.57,15.0,16.21,27674908,0.085733
2010-01-15,16.36,16.57,15.79,15.79,7346637,-0.02591
2010-01-18,15.79,16.86,15.79,16.64,15345674,0.053832
2010-01-19,16.86,16.86,16.14,16.14,5470078,-0.030048
2010-01-20,16.43,16.5,15.57,16.07,7194317,-0.004337
2010-01-21,16.0,16.36,15.64,15.71,5716618,-0.022402
2010-01-22,15.43,16.36,14.86,16.0,15451094,0.01846
2010-01-25,15.93,16.5,15.86,16.07,10970536,0.004375
2010-01-26,16.21,16.43,15.93,16.07,13425155,0.0
2010-01-27,16.21,16.29,15.5,15.5,4283438,-0.03547
2010-01-28,15.93,15.93,14.93,15.29,5009058,-0.013548
2010-01-29,15.07,16.0,15.07,16.0,7299877,0.046436
2010-02-01,16.0,17.14,15.79,17.07,21227212,0.066875
2010-02-02,17.21,17.57,17.0,17.14,16768913,0.004101
2010-02-03,17.29,17.43,17.07,17.07,7070277,-0.004084
2010-02-04,17.14,18.21,17.07,18.21,18225332,0.066784
2010-02-05,18.04,19.11,17.86,18.39,17594912,0.009885
2010-02-08,18.39,18.39,17.86,17.86,3372039,-0.02882
2010-02-09,18.04,19.29,17.71,17.86,23446632,0.0
2010-02-10,18.21,18.21,17.57,17.57,6334017,-0.016237
2010-02-11,17.79,18.04,17.64,17.71,5337918,0.007968
2010-02-12,17.71,17.86,17.21,17.21,4723598,-0.028233
2010-02-15,17.29,17.29,16.29,16.57,5979538,-0.037188
2010-02-16,16.36,17.57,16.29,17.29,16720193,0.043452
2010-02-17,17.43,17.79,17.21,17.21,10188636,-0.004627
2010-02-18,17.36,17.43,16.79,16.79,3826478,-0.024404
2010-02-19,16.86,17.07,16.43,16.79,6445037,0.0
2010-02-22,17.0,17.0,16.64,16.71,2403939,-0.004765
2010-02-23,16.71,17.43,16.71,17.36,7599897,0.038899
2010-02-24,17.29,17.64,17.07,17.07,10598556,-0.016705
2010-02-25,17.21,17.29,16.93,17.0,4435758,-0.004101
2010-02-26,17.07,17.14,16.86,16.86,4788418,-0.008235
2010-03-02,16.93,18.04,16.93,17.86,25364070,0.059312
2010-03-03,17.79,17.79,17.07,17.36,11918055,-0.027996
2010-03-04,17.43,17.64,17.21,17.21,7980137,-0.008641
2010-03-05,17.36,17.43,17.0,17.07,2991099,-0.008135
2010-03-08,17.21,17.29,16.79,16.79,3908658,-0.016403
2010-03-09,16.64,16.79,16.43,16.57,3140619,-0.013103
2010-03-10,16.5,16.93,16.5,16.64,4131398,0.004225
2010-03-11,16.71,17.07,16.64,16.79,5865998,0.009014
2010-03-12,16.86,16.86,16.57,16.79,2937899,0.0
2010-03-15,16.71,16.86,16.57,16.64,1602999,-0.008934
2010-03-16,16.79,17.43,16.71,17.29,13919074,0.039062
2010-03-17,17.36,18.04,17.29,18.04,19031452,0.043378
2010-03-18,18.04,18.21,17.71,17.71,12418695,-0.018293
2010-03-19,17.86,17.86,17.57,17.57,5855638,-0.007905
2010-03-22,17.57,17.86,17.21,17.43,5486458,-0.007968
2010-03-23,17.57,17.86,17.43,17.64,9236776,0.012048
2010-03-24,18.04,18.04,17.43,17.43,5730478,-0.011905
2010-03-25,17.5,18.04,17.43,17.57,12691415,0.008032
2010-03-26,17.64,17.71,17.43,17.43,2842279,-0.007968
2010-03-29,17.5,17.5,17.07,17.07,2078999,-0.020654
2010-03-30,17.14,17.36,17.14,17.36,1823079,0.016989
2010-03-31,17.43,17.43,17.0,17.0,2327359,-0.020737
2010-04-01,17.14,17.71,17.14,17.64,7000557,0.037647
2010-04-02,17.86,18.75,17.86,18.75,29483568,0.062925
2010-04-05,18.57,18.75,18.04,18.39,18262012,-0.0192
2010-04-07,18.39,18.57,17.5,17.5,12678255,-0.048396
2010-04-08,17.43,17.5,16.79,16.93,8415117,-0.032571
2010-04-09,16.79,17.0,16.64,16.86,4513738,-0.004135
2010-04-12,16.07,16.5,16.07,16.5,4012258,-0.021352
2010-04-16,16.29,16.5,15.79,15.86,2852359,-0.038788
2010-04-19,15.57,15.64,14.86,14.93,5718158,-0.058638
2010-04-20,15.29,16.0,15.21,16.0,10456316,0.071668
2010-04-21,15.79,16.29,15.57,15.64,4622798,-0.0225
2010-04-22,15.64,16.14,15.64,15.93,2216199,0.018542
2010-04-23,15.5,15.79,15.5,15.79,1755739,-0.008788
2010-04-26,16.07,16.71,15.93,16.5,11159816,0.044965
2010-04-27,16.43,16.64,16.14,16.14,3837678,-0.021818
2010-04-28,16.0,16.14,15.86,15.86,4060138,-0.017348
2010-04-29,15.93,16.07,15.93,16.07,933100,0.013241
2010-04-30,16.14,16.29,16.0,16.21,2868319,0.008712
2010-05-04,16.64,17.36,16.57,17.14,8298917,0.057372
2010-05-06,17.0,17.21,16.86,17.07,3356919,-0.004084
2010-05-07,16.86,17.07,16.57,16.71,3791758,-0.02109
2010-05-10,16.86,17.07,16.71,16.79,4724438,0.004788
2010-05-11,17.0,17.21,16.79,16.86,4654158,0.004169
2010-05-12,16.86,17.0,16.5,16.57,2734339,-0.0172
2010-05-13,16.71,16.79,16.29,16.43,2920259,-0.008449
2010-05-14,16.21,16.57,16.21,16.5,1044120,0.00426
2010-05-17,15.93,16.14,15.93,16.0,2401419,-0.030303
2010-05-18,15.93,16.43,15.93,16.14,1500659,0.00875
2010-05-19,16.07,16.57,16.07,16.57,1358279,0.026642
2010-05-24,16.5,16.5,16.07,16.07,1665439,-0.030175
2010-05-25,16.0,16.0,15.57,15.57,1636739,-0.031114
2010-05-26,15.86,16.0,15.79,16.0,818580,0.027617
2010-05-27,15.93,16.64,15.86,16.29,1104460,0.018125
2010-05-31,16.29,16.71,16.29,16.43,950740,0.008594
2010-06-01,16.64,17.29,16.5,17.29,8759376,0.052343
2010-06-02,17.43,17.57,17.07,17.14,7041157,-0.008676
2010-06-03,17.43,17.71,17.36,17.57,8721717,0.025088
