,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2017-6,2017-9,2017-12,2018-3,2018-6,2018-9,2018-12,2019-3,2019-6,2019-9
Price Average,,,,,,7.03,6.78,6.48,,,7.18,8.20,7.38,6.50,6.35,6.33,6.10,6.00,6.85,6.30
Earnings per Share,,0.049,0.031,0.044,0.041,0.13,0.54,0.59,,,0.18,0.15,0.11,0.19,0.080,0.16,0.16,0.11,0.22,0.12
Revenue per Share,,0.18,0.19,0.21,0.22,0.38,0.43,0.45,,,0.11,0.11,0.11,0.11,0.11,0.12,0.11,0.12,0.12,0.12
Dividend per Share,,0.00,0.057,0.037,0.017,0.00,0.20,0.21,,,,,0.20,,,,0.21,,,0.093
Capital Expenditures per Share,,0.00,0.00,0.074,0.055,0.042,0.092,0.084,,,0.027,0.032,0.028,0.023,0.028,0.015,0.018,0.027,0.033,0.057
Book Value per Share,,0.22,0.19,0.21,0.24,1.94,3.29,3.67,,,3.03,3.17,3.29,3.47,3.35,3.51,3.67,3.41,3.42,3.54
Price to Earnings Ratio,,,,,,,13.4,10.4,,,23.2,21.0,14.0,10.0,11.2,10.6,10.3,10.2,10.9,9.71
Price to Book Value Ratio,,,,,,,1.95,1.62,,,2.31,2.55,1.95,1.55,1.90,1.58,1.62,1.69,1.99,1.54
EV to EBITDA,,,,,0.00,0.00,62.8,48.2,,,45.4,58.6,62.8,52.6,49.6,49.1,48.2,46.6,45.4,42.4
Dividend Payout Ratio,,0.0%,183.5%,83.4%,41.1%,0.0%,37.6%,35.9%,,,,,39.2%,,,,35.6%,,,15.1%
Common Shares Outstanding,,"3,825","3,825","3,825","3,825","3,825","3,825","3,825",,,"3,825","3,825","3,825","3,825","3,825","3,825","3,825","3,825","3,825","3,825"
Total Revenue,,688.9,739.4,810.8,852.9,"1,468","1,634","1,708",,,405.5,406.2,434.1,422.0,423.5,443.4,419.4,459.1,475.1,452.8
"Cost of Revenue, Total",,451.1,528.6,588.3,601.3,949.5,"1,092","1,120",,,272.2,276.4,285.4,273.0,279.4,279.1,288.4,276.0,283.4,298.0
Gross Profit,,237.8,210.8,222.5,251.7,518.0,541.4,588.3,,,133.3,129.8,148.7,149.0,144.0,164.3,131.0,183.1,191.7,154.7
"Selling/General/Administrative Expenses, Total",,24.3,35.2,39.1,45.6,69.3,151.9,129.1,,,30.6,28.8,67.1,8.44,36.5,37.5,46.7,34.5,41.3,42.8
Operating Income,,214.2,175.6,186.8,206.0,448.7,388.4,457.4,,,102.7,101.0,80.6,140.5,107.5,126.8,82.5,148.6,150.4,111.9
Net Income,,188.0,119.5,170.2,157.1,369.5,"1,981","2,252",,,700.8,569.9,437.7,716.2,295.9,631.1,608.7,424.2,857.5,456.2
EBITDA,,214.2,175.6,281.2,315.7,648.0,614.0,692.1,,,159.8,158.2,135.9,196.1,166.1,187.5,143.4,209.1,212.3,175.9
Gross Profit Margin,,34.5%,28.5%,27.4%,29.5%,35.3%,33.1%,34.4%,,,32.9%,32.0%,34.2%,35.3%,34.0%,37.1%,31.2%,39.9%,40.4%,34.2%
Operating Margin,,31.1%,23.7%,23.0%,24.2%,30.6%,23.8%,26.8%,,,25.3%,24.9%,18.6%,33.3%,25.4%,28.6%,19.7%,32.4%,31.7%,24.7%
Net Profit Margin,,27.3%,16.2%,21.0%,18.4%,25.2%,121.2%,131.8%,,,172.8%,140.3%,100.8%,169.7%,69.9%,142.3%,145.1%,92.4%,180.5%,100.8%
Return on Assets,,14.4%,8.3%,9.8%,2.3%,2.4%,9.9%,10.0%,,,5.2%,6.8%,9.4%,11.2%,9.0%,9.1%,9.6%,8.4%,11.0%,10.1%
Return on Equity,,22.7%,16.4%,21.0%,16.8%,5.0%,15.8%,16.0%,,,6.1%,4.7%,3.5%,5.4%,2.3%,4.7%,4.3%,3.3%,6.6%,3.4%
Return on Total Capital,,22.7%,16.4%,21.0%,16.8%,2.4%,9.7%,9.8%,,,5.8%,7.0%,9.7%,11.4%,9.3%,9.3%,9.8%,8.9%,11.4%,12.6%
SG&A to Sale,,3.5%,4.8%,4.8%,5.4%,4.7%,9.3%,7.6%,,,7.6%,7.1%,15.5%,2.0%,8.6%,8.4%,11.1%,7.5%,8.7%,9.5%
Depreciation & Amortisation,,,,72.1,87.3,160.2,181.3,189.1,,,46.0,46.0,44.1,44.4,46.7,49.0,49.4,49.0,50.2,52.1
Tax Rate,,7.7%,11.8%,10.0%,1.8%,4.1%,0.9%,2.1%,,,0.7%,0.5%,6.1%,0.9%,6.3%,2.7%,0.8%,1.5%,1.3%,1.4%
Current Ratio,,0.66,0.21,0.18,0.17,0.76,5.39,8.86,,,0.92,6.10,5.39,6.15,4.24,9.47,8.86,8.11,4.26,0.35
Quick Ratio,,0.15,0.14,0.11,0.094,0.63,3.29,4.36,,,0.52,4.23,3.29,4.28,1.86,6.42,4.36,4.95,2.49,0.22
Days Inventory Outstanding,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Days Sale Outstanding,,38.3,56.8,53.1,58.5,441.1,284.0,218.3,,,271.5,271.4,284.0,268.3,219.4,221.2,218.3,245.6,192.8,200.7
Days Payable Outstanding,,111.1,85.3,74.3,69.8,37.7,41.8,40.7,,,49.4,50.9,53.0,48.4,39.6,31.7,30.4,15.5,11.3,22.7
Cash Conversion Cycle,,-111.1,-29.6,-27.9,-6.50,200.7,288.5,213.9,,,250.2,214.3,230.1,227.4,208.9,188.0,189.6,229.6,193.0,173.2
Debt to Asset Ratio,,0.36,0.54,0.58,0.13,0.60,0.41,0.41,,,0.43,0.42,0.41,0.40,0.44,0.42,0.41,0.43,0.43,0.43
Debt to Equity Ratio,,0.57,1.18,1.35,1.60,1.51,0.70,0.69,,,0.76,0.72,0.70,0.66,0.78,0.72,0.69,0.75,0.76,0.75
Interest Coverage Ratio,,,6.18,4.53,4.40,1.18,0.87,1.28,,,0.92,0.97,0.45,1.50,1.03,1.51,0.43,1.93,1.79,1.33
Cash and Short Term Investments,,224.5,54.6,70.0,95.8,147.5,591.6,853.5,,,720.0,335.6,591.6,325.3,"1,091",688.8,853.5,754.1,471.6,415.6
"Total Receivables, Net",,72.3,115.1,118.0,136.7,"1,773","1,271","1,022",,,"1,225","1,251","1,271","1,226","1,013","1,044","1,022","1,174",949.3,993.5
Total Inventory,,,,,,,,,,,,,,,,,,,,
Total Current Assets,,310.8,177.1,196.3,245.7,"2,136","2,082","2,074",,,"2,160","1,802","2,082","1,764","2,312","1,934","2,074","2,122","1,621","1,629"
"Property/Plant/Equipment, Total - Net",,530.4,630.5,862.0,"1,019","2,824","3,089","3,214",,,"2,914","3,009","3,089","3,120","3,169","3,177","3,214","3,270","3,440","3,723"
Total Assets,,"1,301","1,584","1,904","11,593","18,652","21,378","23,773",,,"20,329","20,832","21,378","21,995","22,845","23,137","23,773","22,810","22,992","23,669"
Accounts Payable,,137.4,109.8,129.5,100.5,95.8,154.5,95.4,,,142.5,163.0,154.5,139.2,102.4,91.4,95.4,,69.9,72.3
Accrued Expenses,,0.48,0.39,53.0,32.0,180.0,181.3,94.1,,,182.3,107.0,181.3,94.6,82.8,79.3,94.1,,4.59,4.21
Debt Due,,211.9,644.9,804.7,"1,273","2,492",0.00,0.00,,,"1,974",0.00,0.00,0.00,300.0,0.00,0.00,0.00,80.0,"4,203"
Total Current Liabilities,,467.4,848.9,"1,085","1,449","2,825",386.0,234.2,,,"2,338",295.6,386.0,286.7,545.9,204.1,234.2,261.7,381.0,"4,599"
Long Term Debt,,0.00,,,,"7,930","7,930","8,988",,,"5,952","7,925","7,930","7,935","8,986","8,987","8,988","9,010","9,031","5,030"
Total Liabilities,,474.0,856.6,"1,095","1,492","11,233","8,801","9,724",,,"8,751","8,688","8,801","8,711","10,030","9,697","9,724","9,771","9,914","10,134"
Common Stock,,645.0,645.0,645.0,645.0,"3,200","3,825","3,825",,,"3,825","3,825","3,825","3,825","3,825","3,825","3,825","3,825","3,825","3,825"
Additional Paid-In Capital,,,,,,,"2,558","2,558",,,"2,558","2,558","2,558","2,558","2,558","2,558","2,558","2,558","2,558","2,558"
Retained Earnings (Accumulated Deficit),,182.0,82.2,164.1,288.9,658.4,"2,639","4,113",,,"1,632","2,202","2,639","3,356","2,873","3,504","4,113","3,106","3,155","3,611"
Shareholders' Equity,,827.0,727.2,809.1,934.0,"7,419","12,577","14,049",,,"11,578","12,144","12,577","13,284","12,815","13,440","14,049","13,038","13,079","13,534"
Cash from Operating Activities,,,,254.7,165.4,709.8,870.3,730.9,,,207.4,-13.1,749.9,48.7,190.0,94.2,398.0,182.5,330.2,79.7
Cash from Investing Activities,,,,-284.9,-507.5,"-12,335","-1,102",-682.6,,,-461.2,-363.8,-493.9,-315.0,44.9,-444.1,31.6,-422.7,217.4,-255.6
Cash from Financing Activities,,,,45.5,367.9,"11,677",675.4,214.0,,,682.8,-7.46,0.000,0.000,530.1,-316.0,-0.003,20.3,-709.2,120.0
Net Change in Cash,,,,15.4,25.9,51.6,444.1,261.9,,,429.1,-384.4,255.9,-266.3,765.9,-667.6,429.9,-220.2,-161.7,-55.9
Free Cashflows,,,,-26.5,-45.9,549.6,520.0,410.2,,,103.2,-136.6,644.5,-38.4,82.3,36.6,329.8,79.0,205.8,-140.0
Free Cashflow per Share,,,,-0.007,-0.012,0.14,0.14,0.11,,,0.027,-0.036,0.17,-0.010,0.022,0.010,0.086,0.021,0.054,-0.037
